GiftId,TripId
86122,367
64238,367
80986,367
95504,367
80648,367
9071,367
19651,367
73032,367
90048,367
81784,367
45936,367
22133,367
2045,367
76144,367
32415,367
10706,367
25642,367
98393,367
56880,367
45531,367
98447,367
34829,367
63060,367
3586,367
91645,367
423,367
85239,367
20941,367
96890,367
40411,367
80871,367
83171,367
21768,367
68752,367
80662,367
99709,367
26050,367
96855,367
40982,367
88072,367
11576,367
50476,368
23230,368
13120,368
30362,368
20731,368
54050,368
67784,368
98679,368
1755,368
66576,368
27927,368
56304,368
90293,368
44278,368
64133,368
62241,368
78860,368
2463,368
67343,368
31234,368
96780,368
13467,368
8761,368
61633,368
63320,368
24793,368
12247,368
2165,368
93372,368
35007,368
59162,368
40166,368
30436,368
25276,368
52173,368
48453,368
2814,368
76663,368
58633,368
87062,368
87960,368
55337,368
76135,368
57440,368
18883,368
87003,368
82691,368
35816,368
21317,368
86149,368
98806,368
79346,368
7108,368
54398,368
16088,368
75194,368
77343,368
44484,368
34392,368
34650,368
13651,368
68573,368
68793,368
42189,368
71862,368
45842,368
6371,368
7417,368
19689,368
26000,368
91743,368
87185,368
14936,368
51134,369
6103,369
98521,369
42693,369
55441,369
57421,369
65032,369
97282,369
24936,369
15552,369
59069,369
20004,369
76606,369
69837,369
54259,369
46577,369
59441,369
43011,369
4199,369
26536,369
55466,369
49814,369
53065,369
56029,369
12408,369
36612,369
82195,369
27406,369
29280,369
8440,369
14588,369
66591,369
7055,369
50392,369
95617,369
54648,369
20790,369
28877,369
14348,369
42741,369
17581,369
61567,369
45346,369
39686,369
15643,369
27021,369
12265,369
48399,369
5475,369
17033,369
30417,369
17105,369
47462,369
5126,369
39728,369
46928,369
3957,369
62385,369
78666,369
64450,369
56086,369
49546,369
5770,369
19169,369
62061,369
17107,369
98694,369
48442,369
74605,369
58461,369
31137,369
91882,369
16720,369
46673,369
16488,369
5891,370
19960,370
86298,370
18414,370
23683,370
49065,370
13549,370
12768,370
21963,370
15865,370
38180,370
78426,370
47541,370
35983,370
40123,370
31839,370
34947,370
60660,370
30804,370
76128,370
89577,370
27929,370
56810,370
55452,370
64595,370
54065,370
32452,370
31617,370
8030,370
87706,370
52878,370
25097,370
33828,370
93564,370
56110,370
84526,370
85062,370
78021,370
55158,370
20692,370
16764,370
50241,370
3255,370
8382,370
81090,370
29220,370
36526,370
22310,370
56489,370
98133,370
47972,370
44086,370
34560,370
5666,370
34259,370
73037,370
31595,370
22975,370
56002,370
56486,370
33072,370
49744,370
97976,370
53875,370
740,370
24664,370
61556,370
8351,370
51578,370
44580,370
76531,370
22861,370
28094,370
71279,370
61455,371
53966,371
53942,371
46837,371
56644,371
74664,371
68224,371
86687,371
74109,371
72855,371
30587,371
5326,371
75572,371
87103,371
67479,371
32901,371
78773,371
7095,371
98248,371
18755,371
65233,371
79580,371
93191,371
45295,371
25909,371
99469,371
2672,371
33089,371
38453,371
37703,371
27492,371
13018,371
15862,371
69444,371
96861,371
45390,371
5868,371
83836,371
55757,371
47986,371
16016,371
44863,371
82170,371
31456,371
39666,371
33157,371
96037,371
20287,371
92161,371
52889,371
44487,371
74364,371
76083,371
35573,371
86980,371
96190,371
17117,371
92243,371
91171,371
71410,371
74739,371
33881,371
82448,371
98211,371
24568,371
76181,372
70187,372
62388,372
78465,372
49000,372
87835,372
1351,372
61499,372
4064,372
94086,372
87542,372
15582,372
63157,372
80912,372
40798,372
51908,372
84301,372
58906,372
19795,372
66815,372
96880,372
92905,372
59531,372
54945,372
51361,372
91578,372
3749,372
79712,372
4896,372
8968,372
52038,372
7551,372
1620,372
75154,372
14405,372
92702,372
36781,372
3326,372
11014,372
32568,372
1576,372
44163,372
50925,372
6707,372
2300,372
36224,372
52132,372
15328,372
66872,372
22907,372
97468,372
30016,372
45149,372
36566,372
48386,372
87504,372
35260,372
32180,372
84985,372
67799,372
52965,372
54094,372
23904,373
12202,373
46619,373
31879,373
67139,373
54481,373
34321,373
63505,373
85340,373
74202,373
56012,373
19667,373
55101,373
2709,373
21421,373
58440,373
32328,373
60074,373
50978,373
73495,373
70079,373
4771,373
14476,373
48916,373
33225,373
71594,373
10495,373
92767,373
7313,373
72489,373
67779,373
64506,373
28730,373
72044,373
937,373
28514,373
56874,373
23901,373
17557,373
75235,373
57590,373
57233,373
97711,373
21731,373
29142,373
66170,373
42707,373
21845,373
17225,373
83453,373
62527,373
21213,373
93562,373
14732,373
66049,373
27935,373
23577,373
70625,373
94479,373
81591,373
38189,373
11868,373
48456,373
42022,373
73496,373
16936,373
8824,373
37741,373
41415,373
10770,373
75464,373
42547,373
4635,373
93806,373
51594,374
6746,374
88004,374
90384,374
36219,374
31317,374
7838,374
29989,374
57166,374
53222,374
34175,374
32835,374
23779,374
57586,374
27745,374
61980,374
76168,374
61668,374
75813,374
2384,374
45042,374
20441,374
97269,374
92802,374
48823,374
10507,374
21712,374
65860,374
89613,374
5853,374
37876,374
36736,374
1370,374
98459,374
73285,374
25726,374
32475,374
64999,374
23541,374
32092,374
47753,374
13084,374
6681,374
33668,374
7895,374
66727,374
52620,374
66428,374
43671,374
73130,374
60831,374
59882,374
92198,374
41157,374
53279,374
36707,374
76160,374
85830,374
67959,374
74340,374
39812,374
76086,374
61729,374
49058,374
45808,374
84519,374
5676,374
3622,374
58090,374
63420,374
78848,374
24590,374
60510,374
25197,375
27764,375
7134,375
49471,375
23537,375
72399,375
52404,375
84724,375
41145,375
95841,375
70981,375
33770,375
26786,375
87633,375
43720,375
79086,375
50993,375
44386,375
15929,375
90702,375
84622,375
39277,375
58970,375
69814,375
29794,375
21691,375
52272,375
73215,375
95806,375
37878,375
66147,375
63233,375
59435,375
82142,375
3139,375
99714,375
12975,375
40174,375
10874,375
98477,375
44724,375
70691,375
56270,375
12384,375
79825,375
57428,375
51989,375
3562,375
84672,375
44286,375
95269,375
16264,375
95957,375
28955,375
69771,375
966,375
17316,375
4614,375
49608,375
10192,375
80516,375
42027,375
18351,375
80274,375
8168,375
32006,375
24475,375
5874,375
30844,375
93665,375
80637,375
21569,375
82299,375
35896,375
88142,375
44993,375
59616,376
26995,376
62563,376
14782,376
90111,376
11638,376
50488,376
62366,376
4471,376
88044,376
4086,376
98890,376
11286,376
10363,376
73963,376
72400,376
28661,376
7936,376
92593,376
24912,376
23589,376
34698,376
78880,376
19452,376
81314,376
568,376
66609,376
63362,376
52140,376
16364,376
43756,376
73430,376
82564,376
48540,376
29659,376
59431,376
49742,376
45152,376
18756,376
11143,376
268,376
72325,376
62137,376
89573,376
7891,376
49103,376
89923,376
88928,376
42543,376
58629,376
78071,376
82216,376
95566,376
51630,376
41282,376
72588,376
25264,376
28992,376
95136,376
48138,376
63752,376
93970,376
82397,376
63930,376
46336,376
42197,376
58655,376
18038,376
61010,376
43068,376
89128,376
13165,376
1148,377
30446,377
16225,377
91414,377
31533,377
96301,377
45937,377
34462,377
77780,377
8863,377
58185,377
72181,377
98499,377
62234,377
67061,377
36805,377
25508,377
516,377
32722,377
73529,377
69619,377
31622,377
1651,377
89778,377
92101,377
9890,377
33772,377
58484,377
83130,377
49794,377
8586,377
65505,377
88918,377
3238,377
20582,377
55255,377
82336,377
94963,377
29876,377
76437,377
82668,377
54769,377
65723,377
59646,377
92890,377
99209,377
82117,377
93835,377
71671,377
9517,377
15803,377
56823,377
86499,377
26856,377
40139,377
40788,377
84601,377
53112,377
91703,377
27461,377
59255,377
61261,377
28792,377
16623,377
42115,377
96427,377
26236,377
6977,377
37264,377
77935,377
8144,377
45924,377
83875,378
69846,378
50934,378
75342,378
51900,378
23571,378
26430,378
33435,378
4156,378
36684,378
47526,378
91710,378
72749,378
99725,378
26160,378
47692,378
87624,378
90330,378
69661,378
71131,378
50247,378
25169,378
46416,378
50600,378
70717,378
8984,378
86035,378
72763,378
64128,378
13825,378
15367,378
50860,378
40736,378
53057,378
73055,378
76007,378
34322,378
83975,378
65041,378
64526,378
89466,378
51643,378
22103,378
43534,378
45680,378
52412,378
34118,378
58889,378
11220,378
6156,378
43510,378
34141,378
55747,378
37518,378
53109,378
17913,378
20402,378
17052,378
76516,378
46858,378
30246,378
10000,378
18004,378
79222,378
20999,378
26834,378
24410,378
97654,378
23875,378
79226,378
20030,379
79490,379
17970,379
715,379
49322,379
8323,379
53482,379
74613,379
48018,379
13200,379
67406,379
56470,379
36019,379
6910,379
93725,379
1993,379
34974,379
78767,379
7662,379
32042,379
43054,379
85943,379
17764,379
79401,379
98942,379
81781,379
44331,379
69574,379
2921,379
69870,379
76558,379
21895,379
25029,379
19639,379
94198,379
82789,379
74186,379
895,379
40959,379
15081,379
69788,379
53742,379
6311,379
15558,379
22946,379
26358,379
85738,379
94291,379
20259,379
5641,379
9191,379
26266,379
62083,379
36763,379
23001,379
91101,379
98779,379
66302,379
80126,379
12651,379
60441,379
62740,379
64030,379
39851,379
20051,379
8668,379
56441,379
29251,379
33474,379
629,379
83351,379
42924,379
1676,379
11135,379
5086,379
15702,379
78549,379
72502,379
67444,380
31008,380
3799,380
41125,380
19190,380
13492,380
96318,380
77268,380
61394,380
8191,380
61418,380
20834,380
79544,380
92867,380
87847,380
66318,380
53950,380
29310,380
76114,380
96377,380
9573,380
53826,380
45943,380
18634,380
74805,380
24735,380
26018,380
47207,380
46310,380
60276,380
54182,380
36171,380
82268,380
13868,380
21229,380
67110,380
23337,380
98423,380
61008,380
46495,380
51217,380
76900,380
85369,380
64202,380
38488,380
99325,380
54095,380
13630,380
77060,380
12189,380
43697,380
35685,380
17486,380
56906,380
44726,380
10844,380
96891,380
13389,380
6711,380
13886,380
91431,380
57127,380
72469,380
96012,380
57106,380
80547,380
20315,380
64182,380
68660,380
56896,380
16752,380
80548,380
16119,380
39044,380
46339,380
84085,380
59903,381
62805,381
16228,381
72912,381
44936,381
22345,381
37719,381
23011,381
53671,381
96575,381
96999,381
90109,381
10815,381
54269,381
43644,381
68250,381
68522,381
30512,381
25126,381
96271,381
83321,381
85042,381
45197,381
90779,381
89199,381
45929,381
43613,381
86859,381
85535,381
51004,381
47976,381
73519,381
91479,381
51735,381
84696,381
26287,381
99489,381
87549,381
46754,381
11364,381
23650,381
42583,381
38549,381
69603,381
85432,381
23806,381
19103,381
84548,381
26582,381
98895,381
15465,381
11440,381
90416,381
14676,381
9204,381
56243,381
47061,381
94382,381
10503,381
89797,381
93839,381
6026,381
10948,381
27024,382
94731,382
93906,382
95771,382
73876,382
8031,382
24236,382
73543,382
83866,382
55340,382
98389,382
8183,382
49857,382
9427,382
96264,382
621,382
97953,382
70558,382
88406,382
61027,382
71207,382
89723,382
40419,382
14537,382
34815,382
26654,382
23706,382
52572,382
70797,382
92714,382
80113,382
55807,382
56856,382
76096,382
98757,382
77816,382
70773,382
8547,382
31825,382
34879,382
85532,382
57786,382
29053,382
60744,382
86875,382
85579,382
38411,382
360,382
53149,382
83567,382
16950,382
58001,382
6496,382
44669,382
39514,382
85701,382
46012,382
80235,382
73578,382
36322,382
97615,382
81937,382
94114,382
32023,382
61991,382
6811,382
94050,382
67527,382
80289,382
55516,382
12782,382
33611,382
44973,382
90868,382
40938,382
96341,382
81730,382
31170,382
70236,382
95853,382
2197,382
60161,383
24159,383
18795,383
81527,383
74355,383
30673,383
29010,383
9903,383
5448,383
73125,383
4261,383
40010,383
94855,383
955,383
52992,383
8292,383
26044,383
3798,383
95130,383
90119,383
44980,383
21857,383
58176,383
70448,383
35502,383
62813,383
80748,383
36332,383
93954,383
59240,383
71753,383
11488,383
37369,383
57971,383
57761,383
51181,383
71523,383
74756,383
97382,383
24097,383
68236,383
13241,383
24432,383
88692,383
91048,383
78062,383
45437,383
62906,383
25445,383
51620,383
26564,383
2219,383
96450,383
89631,383
17323,383
88126,383
25043,383
11768,383
89408,383
65391,383
28728,383
87771,383
95595,384
95182,384
92557,384
84234,384
49038,384
22583,384
21172,384
28030,384
15087,384
62636,384
10453,384
96152,384
63974,384
36848,384
96259,384
26373,384
42166,384
28982,384
22390,384
39729,384
16908,384
67771,384
46699,384
72368,384
94307,384
98836,384
95777,384
25141,384
2424,384
80211,384
82908,384
82365,384
6713,384
20884,384
4026,384
79495,384
99008,384
34514,384
22215,384
39878,384
80505,384
83404,384
95261,384
1677,384
74066,384
43615,384
41850,384
21637,384
50552,384
73798,384
60440,384
75643,384
98357,384
71380,384
34804,384
99822,384
91852,384
36347,384
13983,384
93317,384
7713,384
56575,384
33676,384
65260,385
58424,385
74365,385
32052,385
20733,385
30775,385
15597,385
83064,385
40071,385
57729,385
44705,385
14806,385
43017,385
90553,385
84849,385
61953,385
78193,385
1228,385
53275,385
75340,385
54224,385
67582,385
36004,385
41179,385
82364,385
68836,385
96657,385
72236,385
16854,385
22436,385
37467,385
86723,385
16883,385
84119,385
90124,385
59392,385
64823,385
30272,385
85170,385
1317,385
20438,385
31391,385
78656,385
81976,385
82312,385
30841,385
13702,385
50661,385
61278,385
87841,385
55947,385
29761,385
61160,385
78729,385
1853,385
18010,385
39598,385
38383,385
66458,385
40692,385
39479,385
18233,385
89710,385
55038,385
65621,385
26036,385
41073,385
5127,385
1258,385
82332,385
9894,385
29337,385
21549,385
94096,385
11531,385
38959,385
24444,385
52770,385
79827,386
30434,386
47868,386
10487,386
27156,386
8375,386
20740,386
51425,386
96801,386
75570,386
86695,386
12893,386
64765,386
95736,386
52940,386
85840,386
39572,386
858,386
97258,386
33286,386
47489,386
13793,386
51988,386
14360,386
74069,386
71869,386
95484,386
21059,386
22523,386
81457,386
36552,386
76431,386
24566,386
15841,386
94180,386
33243,386
91830,386
78991,386
37902,386
67442,386
32840,386
97019,386
47776,386
57661,386
1105,386
19926,386
7056,386
49184,386
49348,386
75609,386
22481,386
40076,386
50073,386
94522,386
47443,386
15796,386
71365,386
80724,386
69992,386
41544,386
37312,386
33973,386
1122,386
63277,387
40403,387
46584,387
62430,387
6611,387
56050,387
48557,387
78547,387
56550,387
35341,387
98690,387
44118,387
708,387
55583,387
96431,387
1478,387
78724,387
37953,387
11929,387
46926,387
93650,387
29498,387
50976,387
32311,387
81381,387
89464,387
11039,387
98577,387
83840,387
68951,387
13619,387
270,387
68932,387
11126,387
81,387
77321,387
8379,387
24890,387
28621,387
32293,387
68761,387
38968,387
52976,387
32045,387
71047,387
29463,387
27330,387
47371,387
15533,387
37595,387
35693,387
24108,387
9514,387
68684,387
41229,387
28306,387
99000,387
73397,387
65719,387
32951,387
49901,387
97863,387
28739,387
40072,387
61345,387
65629,387
99039,387
72666,387
57362,387
31280,387
86964,387
28652,387
26277,387
65363,387
60326,387
89763,387
71095,388
72537,388
53441,388
99370,388
1785,388
75198,388
67005,388
47811,388
86367,388
62875,388
35729,388
17224,388
74263,388
11545,388
52219,388
65182,388
63072,388
81124,388
66773,388
7763,388
37570,388
84778,388
18342,388
80973,388
30832,388
95587,388
67129,388
70324,388
47528,388
61571,388
28995,388
46947,388
86524,388
83276,388
21574,388
46386,388
2104,388
26612,388
66296,388
42845,388
82026,388
26586,388
58797,388
72123,388
6749,388
3475,388
94175,388
37328,388
18549,388
99288,388
60365,388
34124,388
12057,388
41946,388
83468,388
36548,388
6096,388
14290,388
91327,388
17642,388
94159,388
34817,388
15933,389
86962,389
77004,389
39524,389
53342,389
31593,389
80931,389
1722,389
94993,389
90562,389
59525,389
68888,389
31563,389
84275,389
25172,389
31,389
74566,389
34864,389
69146,389
15943,389
19647,389
58168,389
70674,389
28243,389
19287,389
19512,389
42234,389
96672,389
98425,389
13137,389
50372,389
73504,389
8218,389
17013,389
57526,389
50979,389
50758,389
4920,389
62140,389
32839,389
22929,389
28793,389
66611,389
4230,389
80687,389
10708,389
42064,389
73554,389
87488,389
66900,389
35830,389
6404,389
71152,389
19188,389
96511,389
80107,390
24309,390
37016,390
9504,390
2977,390
53535,390
35939,390
43520,390
43464,390
91122,390
45405,390
72067,390
15204,390
80638,390
115,390
15248,390
823,390
72712,390
28614,390
64212,390
70523,390
59544,390
8951,390
64569,390
1343,390
2923,390
23680,390
63802,390
27234,390
36692,390
18044,390
60704,390
37023,390
58824,390
69698,390
47795,390
5245,390
99749,390
21097,390
98024,390
47493,390
79737,390
86194,390
14802,390
53831,390
14440,390
91424,390
27895,390
72669,390
81113,390
37870,390
47016,390
18994,390
27229,390
8016,390
96908,390
45969,390
59305,390
56929,390
16667,390
38673,390
60511,390
3516,390
70452,390
63494,390
70607,390
39512,390
88939,390
23729,390
57585,390
82529,390
92619,390
55847,390
7022,390
79936,390
76248,390
52757,390
3109,390
15129,391
51898,391
62502,391
59520,391
69642,391
755,391
41129,391
5482,391
39148,391
98349,391
57219,391
81268,391
20519,391
74003,391
69090,391
17677,391
12674,391
81908,391
23938,391
34099,391
72572,391
31901,391
20456,391
9638,391
75880,391
37690,391
80996,391
69470,391
28020,391
92300,391
956,391
14114,391
18912,391
70220,391
486,391
60709,391
30982,391
2974,391
92881,391
93161,391
91010,391
57891,391
83263,391
27696,391
93290,391
87696,391
95913,391
85145,391
54525,391
88469,391
97631,391
98688,391
70098,391
65327,391
25129,391
91330,391
20208,391
37042,391
71375,391
83683,391
49247,391
74991,392
79777,392
16981,392
90379,392
38773,392
23435,392
57316,392
94036,392
30198,392
88762,392
10049,392
11139,392
99485,392
85002,392
79582,392
89547,392
47000,392
23220,392
86795,392
47920,392
46983,392
82163,392
93365,392
76681,392
85791,392
17690,392
44474,392
22479,392
29550,392
1178,392
15232,392
4520,392
57521,392
29933,392
42126,392
28394,392
43055,392
54399,392
44450,392
31201,392
41768,392
6314,392
37004,392
95625,392
97879,392
78520,392
82866,392
91803,392
49886,392
584,392
8482,392
41345,392
44388,392
33574,392
51628,392
43178,392
88929,392
64409,392
68529,392
77313,392
36018,392
1426,392
97124,392
94996,392
89536,392
40548,392
85317,392
95352,392
95095,392
64055,392
11847,392
99678,393
11489,393
27301,393
69321,393
72333,393
53499,393
99584,393
16622,393
20317,393
60728,393
20866,393
64427,393
29306,393
391,393
35582,393
4020,393
64574,393
67693,393
84086,393
95530,393
80346,393
47374,393
12231,393
60869,393
80667,393
32884,393
1099,393
21468,393
72647,393
35427,393
27790,393
5828,393
32101,393
13176,393
83715,393
95317,393
46773,393
68970,393
7691,393
2950,393
71834,393
40956,393
38530,393
26685,393
23600,393
39839,393
50500,393
1014,393
55489,393
63518,393
55849,393
63539,393
87205,393
26898,393
32454,393
41825,393
77372,394
84813,394
70435,394
18906,394
20451,394
73202,394
34708,394
33078,394
16779,394
17702,394
58035,394
97035,394
46071,394
52591,394
82892,394
60811,394
41713,394
84466,394
86746,394
54459,394
5428,394
50668,394
18365,394
69862,394
12087,394
94711,394
58437,394
55,394
14233,394
39426,394
50679,394
48181,394
34521,394
20413,394
63743,394
93121,394
20096,394
80892,394
92634,394
2511,394
49443,394
99590,394
36598,394
69060,394
70673,394
58442,394
31994,394
49964,394
66280,394
98503,394
68820,394
50226,394
40293,394
53629,394
93714,394
2877,394
82330,394
52437,394
55015,394
8745,394
77324,394
37468,394
43755,394
55381,394
54119,394
56260,394
46199,394
82724,395
32386,395
48631,395
85565,395
91592,395
79195,395
81690,395
75334,395
84413,395
78200,395
56529,395
2044,395
48321,395
40934,395
88660,395
84072,395
57257,395
29411,395
65286,395
94493,395
32688,395
10884,395
45132,395
182,395
19780,395
14873,395
45979,395
47011,395
65107,395
70146,395
28927,395
31798,395
65641,395
15208,395
39008,395
7995,395
55535,395
40589,395
35588,395
23071,395
62358,395
38595,395
6173,395
62815,395
73079,395
45035,395
97242,395
48090,395
44284,395
11294,395
93850,395
85076,395
15877,395
35072,395
40866,395
48536,395
25986,395
27016,395
56482,395
15635,395
34690,395
46262,395
80189,395
50554,395
9218,395
49148,395
85914,395
59582,395
91288,395
16469,395
64476,395
47058,395
47119,395
2894,395
4898,395
31341,396
32957,396
80589,396
49724,396
38234,396
75035,396
54189,396
7454,396
20714,396
14745,396
57056,396
6552,396
6258,396
83224,396
78820,396
12882,396
3003,396
20791,396
61962,396
93259,396
45536,396
97261,396
13712,396
630,396
97453,396
26243,396
1070,396
36487,396
2669,396
74993,396
91274,396
75717,396
16841,396
80607,396
90004,396
27702,396
82257,396
91436,396
63386,396
3835,396
81874,396
63575,396
31734,396
38972,396
19985,396
56479,396
44226,396
85805,396
31441,396
35110,396
99629,396
52882,396
34250,396
71691,396
83847,396
97006,396
55018,396
90337,396
24393,396
91502,396
71593,396
82802,396
6808,396
14474,396
89085,396
68600,396
99879,396
44008,396
50101,396
48680,396
44964,396
72498,396
97932,396
61753,396
91870,397
45906,397
18866,397
75410,397
28174,397
56974,397
38433,397
51147,397
9978,397
74816,397
91659,397
10318,397
18826,397
30001,397
87087,397
74399,397
21313,397
42187,397
93172,397
93450,397
60211,397
56165,397
38113,397
31960,397
79713,397
39633,397
46140,397
54792,397
60981,397
83133,397
17381,397
9056,397
68720,397
81153,397
71110,397
69421,397
95190,397
43048,397
42038,397
57701,397
88274,397
16148,397
80953,397
44374,397
23141,397
55119,397
48407,397
55244,397
32210,397
26012,397
53570,397
78887,397
13243,397
84178,397
41414,397
45195,397
73057,397
7918,397
31781,397
26450,397
97196,397
59555,397
2840,397
4900,397
92852,397
3570,397
28913,397
41267,397
68230,398
41191,398
61541,398
79119,398
24064,398
39380,398
67589,398
36980,398
81516,398
18629,398
30015,398
61603,398
49523,398
25671,398
91360,398
67818,398
54466,398
50651,398
41477,398
96758,398
19774,398
75008,398
70731,398
84455,398
79549,398
37220,398
27515,398
18187,398
17306,398
22756,398
91514,398
97872,398
13909,398
50387,398
54159,398
11524,398
77269,398
63692,398
18296,398
97411,398
37617,398
23974,398
20450,398
95731,398
24092,398
42877,398
41904,398
61156,398
75795,398
51094,398
21776,398
97512,398
79377,398
86901,398
83227,398
20878,398
87449,398
781,398
92983,398
63226,398
23868,398
90792,398
32002,398
91047,398
81685,398
31907,398
27312,398
79177,398
22383,398
68046,398
30058,398
18997,398
52231,398
8155,398
39585,398
7772,398
55333,398
46687,399
97066,399
98166,399
84624,399
80818,399
72840,399
47479,399
54579,399
13918,399
59467,399
58449,399
73636,399
35561,399
96646,399
52578,399
9665,399
81925,399
12617,399
71835,399
71484,399
34002,399
86939,399
70748,399
13138,399
61711,399
34453,399
34763,399
11223,399
54974,399
69088,399
79748,399
61078,399
22111,399
93236,399
43168,399
69081,399
1871,399
76921,399
72924,399
67668,399
98388,399
86205,399
54064,399
33693,399
69405,399
11570,399
51382,399
80528,399
87221,399
59138,399
68561,399
64328,399
74897,399
32636,399
11836,399
35992,399
89786,399
34559,399
81876,399
91307,399
87837,399
91689,399
71449,399
24443,399
71974,399
75623,399
20120,400
22628,400
79234,400
95477,400
74136,400
14430,400
99869,400
52668,400
75100,400
99384,400
37200,400
68494,400
20658,400
14439,400
93213,400
72521,400
29375,400
58657,400
75068,400
30935,400
7243,400
97788,400
37311,400
62842,400
60687,400
98777,400
29243,400
45956,400
1141,400
1636,400
60313,400
98816,400
86912,400
1257,400
59046,400
90157,400
41045,400
46184,400
67145,400
4940,400
17243,400
92397,400
56233,400
3459,400
60406,400
88061,400
96232,400
80919,400
78479,400
32588,400
39746,400
69041,400
70853,400
98112,400
42999,400
30066,400
74216,400
94093,400
41817,400
21014,400
3827,400
20661,400
60786,400
84066,400
50230,400
11996,400
65297,400
25244,400
23203,400
77089,400
71749,400
11969,400
51974,400
93103,400
47109,400
81598,400
81192,400
16073,400
60508,400
92508,400
15576,400
65340,400
38515,400
76631,400
87258,400
53737,400
13970,400
39597,401
49676,401
8605,401
48545,401
5027,401
49867,401
53974,401
66117,401
46573,401
59904,401
29304,401
28,401
76466,401
80125,401
93624,401
22355,401
13217,401
15340,401
52229,401
3391,401
97808,401
64319,401
83889,401
57314,401
8521,401
64881,401
23822,401
34153,401
83066,401
60795,401
88941,401
61676,401
36175,401
48333,401
95712,401
34589,401
85029,401
59649,401
91416,401
71254,401
83811,401
20564,401
28960,401
62876,401
69776,401
56673,401
35741,401
55917,401
62855,401
44056,401
88744,401
18938,401
9590,401
49055,401
28350,401
83023,401
95079,401
20068,401
33665,401
97162,401
38227,401
96570,401
17566,401
91224,401
29013,401
13067,401
68760,401
80635,401
47403,401
21814,401
53856,401
43723,401
73406,401
89820,401
60537,401
22901,401
13428,401
68595,401
55008,401
33000,402
96233,402
87545,402
25574,402
42305,402
44142,402
9492,402
64176,402
76592,402
99105,402
97424,402
76333,402
99866,402
12308,402
81743,402
63334,402
42045,402
2567,402
98279,402
93353,402
32836,402
44804,402
71031,402
38104,402
13415,402
51193,402
17878,402
94591,402
87719,402
53199,402
37779,402
20693,402
76291,402
67731,402
46768,402
80937,402
34373,402
86751,402
94555,402
29611,402
81072,402
12698,402
30025,402
26134,402
23526,402
87093,402
55182,402
8585,402
63653,402
80217,402
29203,402
6457,402
83674,402
91026,402
25862,402
69575,402
76113,402
2915,402
35703,402
71080,402
31586,402
962,402
96789,402
98383,402
64705,402
57237,402
54263,402
82476,402
60150,402
66948,402
64310,402
59370,402
83819,402
73601,403
47216,403
32770,403
10491,403
26115,403
97973,403
63118,403
31134,403
71799,403
6824,403
84282,403
52906,403
81289,403
73626,403
70464,403
2453,403
89757,403
86928,403
3436,403
27030,403
54589,403
27329,403
28142,403
25994,403
36907,403
59026,403
27189,403
23939,403
85827,403
61153,403
14367,403
79209,403
64301,403
18308,403
61237,403
29787,403
1594,403
30481,403
43065,403
80967,403
90256,403
27439,403
82710,403
57352,403
3940,403
78187,403
86963,403
95578,403
3266,403
24031,403
90542,403
55996,403
86550,403
79665,403
72966,403
36302,403
94750,403
1104,403
88940,403
53035,403
66192,403
85661,403
97104,403
36881,403
7537,403
66146,403
65909,403
1011,403
22785,403
68248,403
56805,403
12211,403
63378,404
89119,404
4112,404
33335,404
46221,404
32870,404
57629,404
56140,404
13931,404
45225,404
92970,404
86193,404
68757,404
71363,404
39513,404
43770,404
54587,404
87210,404
76231,404
28533,404
37263,404
83360,404
39545,404
92425,404
66713,404
59503,404
18617,404
57122,404
492,404
60562,404
30065,404
22974,404
65396,404
30029,404
2469,404
21261,404
6285,404
52702,404
67839,404
41652,404
71734,404
37240,404
17165,404
12724,404
31085,404
94656,404
40776,404
82525,404
61928,404
69452,404
36411,404
59112,404
70307,404
23061,404
99764,404
19487,404
53599,404
8933,404
64513,404
94868,404
16293,404
31897,404
35567,404
95787,404
19113,404
47321,404
77359,404
85961,404
35226,404
54673,404
69934,404
6312,404
12743,404
6512,404
48437,404
99183,405
5887,405
24585,405
86717,405
99800,405
7219,405
20121,405
45224,405
4410,405
51533,405
73452,405
80720,405
5556,405
2103,405
23658,405
92069,405
31818,405
99076,405
24044,405
90017,405
96314,405
11238,405
71564,405
307,405
96538,405
67815,405
45458,405
99522,405
33953,405
88895,405
51850,405
91530,405
19717,405
84542,405
84117,405
55389,405
52599,405
74750,405
27648,405
75204,405
97547,405
82014,405
26741,405
81363,405
17215,405
46272,405
22723,405
49108,405
22195,405
23006,405
50093,405
67683,405
86820,405
54806,405
63071,405
71595,405
81096,405
69723,405
15610,405
50516,405
5430,405
33903,405
36749,405
14415,405
24692,405
32350,405
10157,405
96346,405
24455,405
25395,405
49970,405
55932,405
46746,406
83903,406
14726,406
72881,406
82176,406
48735,406
1433,406
9761,406
64551,406
4992,406
62243,406
37128,406
6349,406
15625,406
20675,406
66386,406
70955,406
9855,406
4042,406
18197,406
76329,406
97168,406
59281,406
78350,406
80021,406
95252,406
22726,406
75229,406
92067,406
56978,406
20443,406
88524,406
69658,406
57549,406
39165,406
78295,406
53979,406
1252,406
29118,406
37392,406
88001,406
17869,406
26602,406
92091,406
96214,406
19065,406
24824,406
88742,406
59386,406
75840,406
34619,406
10684,406
24736,406
61999,406
65023,406
92736,406
55218,406
93025,407
87423,407
73630,407
5588,407
94856,407
41996,407
27596,407
35787,407
29970,407
89995,407
66008,407
89936,407
